Title,Link,Description
“현 정책으로 탄소중립 불가능…재생에너지 5배·배출권 10배 돼야” 환...,https://n.news.naver.com/mnews/article/032/0003365914?sid=102,현재 정부의 에너지 정책으로는 2050년 탄소중립을 달성하기 어렵다는 환경부 보고서가 나왔다. 기술 변화를 낙관적으로 가정해도 에너지 분야에서의 급격한 ‘탈탄소’ 움직임 없이는 탄소중립이 요원할... 
[대선 공약 톺아보기] 〈5〉에너지·기후변화 정책,https://n.news.naver.com/mnews/article/030/0003307402?sid=101,“재생에너지와 탄소중립 산업을 대한민국 경제를 책임질 '제2의 반도체 산업'으로 만들겠다”라고 밝혔다.... 기후에너지부는 환경부 일부와 통합 후 신설한다는 그림을 그리고 있다. 안철수 후보는 에너지 관련 부처... 
"[전기차 화재 해법 찾는다] 〈1〉지난해 EV 10만대당 화재 건수, 내연차...",https://n.news.naver.com/mnews/article/030/0003307396?sid=103,"#기후위기 극복을 위한 탄소중립 목표 달성을 위해 전 세계적으로 전기차 전환이 가속화하고 있다.... 이어 “최근 환경부가 스마트제어 충전기 보급 확대, 구형 차량에 대한 BMS 업데이트 등의 정책을 통해 화재... "
"환경부 &quot;현 에너지정책, 2050 탄소중립 불가&quot;",http://www.smedaily.co.kr/news/articleView.html?idxno=324665,환경부가 현재 에너지정책으로는 '2050 탄소중립'이 불가능하다는 보고서를 발간했다. 27일 환경부 온실가스종합정보센터가 최근 발간한 '2035 온실가스 감축 경로 탐색을 위한 온실가스-에너지 모형 비교 연구... 
&quot;현재 전력수급기본계획 에너지정책으론 '2050 탄소중립' 불가능하다&quot;,https://www.ngonews.kr/news/articleView.html?idxno=205975,현재 에너지정책으로는 '2050 탄소중립'이 불가능하다는 환경부 보고서가 나왔다. 27일 환경부 온실가스종합정보센터가 2월 발간한 '2035 온실가스 감축 경로 탐색을 위한 온실가스-에너지 모형 비교 연구... 
&quot;현재 에너지정책으론 2050 탄소중립 불가능&quot;…환경부 보고서,https://n.news.naver.com/mnews/article/001/0015353798?sid=102,&quot;기술 발전 보수적으로 상정하면 어떤 정책 펴도 탄소중립 불가&quot; &quot;에너지·기후정책과 목표 간 간극…정책 조정·강화해야&quot; 현재 에너지정책으로는 '2050 탄소중립'이 불가능하다는 환경부 보고서가 나왔다. 27일... 
"[스타트업-ing] 리뉴어블스 플러스 “산불로 탄 나무, 활용을 넘어 지역...",https://n.news.naver.com/mnews/article/020/0003631162?sid=105,"단순한 탄소중립을 넘어 탄소 네거티브 정책의 핵심 수단으로 주목받고 있는 이유다. 활용도 또한... 산림청, 환경부, 농림부와 연계된 지자체들은 ‘탄소중립 이행계획’에 따라 탄소 제거 인프라 구축을 검토 중이다.... "
"역성장 속, 호실적 기업들의 비밀은··· '친환경 전략'",https://www.greenpostkorea.co.kr/news/articleView.html?idxno=301341,"친환경 제품 성장 동력··· 정책·소비자 인식 변화 이번 성장의 배경에는 정부의 정책 지원과 소비자 인식 변화가 자리 잡고 있다. 환경부는 올해를 '녹색 신산업 도약의 해'로 삼고, 탄소중립과 순환경제 등 친환경 산업... "
"한국환경공단, 몽골ICT 기반 통합대기관리시스템 준공 기념식 개최",https://www.polinews.co.kr/news/articleView.html?idxno=691203,"이번 사업은 한국의 환경부가 추진하는 공적개발원조(그린ODA) 사업의 일환으로, 울란바토르를 포함한 21개... 이 센터는 환경정책기본법에 따른 그린뉴딜과 탄소중립 분야의 국제협력을 수행하기 위해 설립되었으며... "
"환경공단, 몽골 헨티지역 ICT기반 통합대기측정소 설치 완료",http://www.ikld.kr/news/articleView.html?idxno=312314,차광명 환경공단 경영기획이사는 &quot;글로벌 탄소중립과 기후위기 공동 대응을 위해 한국과 몽골 양국의 긴밀한 협력이 필요하다&quot;면서 &quot;이번 사업을 성공적으로 완수해 환경부 그린 ODA사업의 모범사례로 제시할 것... 
"성남시, 전기 이륜차 234대에 최대 300만원 지원… 대기질 개선 박차",https://www.discoverynews.kr/news/articleView.html?idxno=1062866,"이번 사업은 환경부가 정한 무공해차 확대 정책에 따라 추진되며, 전기 이륜차 보급을 통해 도심 내... 시 관계자는 &quot;전기 이륜차 보급은 교통 분야 탄소중립 실현을 위한 핵심 과제 중 하나&quot;라며 &quot;이번 지원을 통해... "
"[Issue+] 탄소중립시대, 축산현장 진단",http://www.aflnews.co.kr/news/articleView.html?idxno=294166,이 같은 정부 정책에 따라 탄소중립을 위해 축산부문에서 어떤 노력이 펼쳐지고 있는지 짚어보고 보완해야... 우리나라에서는 축과원이 한우 장내 발표 메탄 배출계수 4종을 추가 개발하고 환경부 산하... 
[Who Is ?] 서장원 코웨이 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=392776,코웨이는 2025년 1월 코티티(KOTITI)시험연구원에 방사성물질 안전성 시험분석을 진행해 환경부... 앞서 코웨이는 2021년 6월21일 '2050년 탄소중립(Net-zero)'을 선언하고 'ESG 경영'을 지속적으로 이어가겠다는 의지를 밝힌... 
[금주의 안양시] 지구의 날 맞아 기후변화주간 운영…탄소중립 실천 독...,https://www.joongboo.com/news/articleView.html?idxno=363690974,"▶안양시, 지구의 날 맞아 기후변화주간 운영…탄소중립 실천 독려 안양시는 지구의 날을 맞아 공공시설... 기후변화주간은 환경부 주관으로 지자체와 기업이 참여해 매년 열리는 행사로, 시민의 기후 위기 인식... "
"대만, 민간항공에 SAF 첫 주입…2030년 5% 목표 '권고형 모델'",http://www.impacton.net/news/articleView.html?idxno=14884,"대만이 항공산업의 탄소중립 전환을 위한 실질적 행보에 나섰다. 로이터는 23일(현지시각) 대만... 다만 폐식용유 수입이 기술적 병목으로 작용하고 있어, 환경부와 협력해 원료 확보 방안을 마련 중이다.... "
"[금주의 화성시] 화성특례시, 영유아 성장발달 지원금 이달 말 지급 外",https://www.joongboo.com/news/articleView.html?idxno=363690889,"이번 행사는 환경부 주관으로 전국에서 동시에 시행됐으며, 시민과 기관의 자발적인 참여를 통해 에너지 절감과 탄소중립 실천을 독려하는 데 목적이 있다. 화성시청을 비롯한 출장소, 관내 공공기관, 아파트 단지 등... "
'수십만 철새 서식지에 공항이라니' 거센 반대,https://www.danbinews.com/news/articleView.html?idxno=30593,"보완서류를 환경부에 제출한 직후인 2022년 2월부터 약 3년 동안 세종시 국토부 청사 앞에서 진행됐는데... 핵융합, 탄소중립 도움 안 돼&quot; ⑨ &quot;기후위기 극복 의무를 헌법에 넣자&quot; ⑩ 소형모듈원전(SMR) 상용화 가망 없다 ⑪... "
"한국환경공단, 몽골 헨티에 ICT기반 통합대기측정소 준공",http://www.energydaily.co.kr/news/articleView.html?idxno=155470,"이번 사업은 환경부의 공적개발원조(그린 ODA) 사업의 일환으로, 2025년까지 몽골 전역 21개 도(아이막)에... 특히 2022년부터는 '국제환경협력센터'로 지정되어 탄소중립과 그린뉴딜 관련 국제 협력을 수행하고 있다.... "
"한국환경공단, 몽골 ICT기반 통합대기측정소 준공 기념식 개최 &quot;과학적...",http://www.queen.co.kr/news/articleView.html?idxno=432884,차광명 한국환경공단 경영기획이사는 &quot;글로벌 탄소중립과 기후위기 공동 대응을 위해 한국과 몽골 양국의 긴밀한 협력이 필요하다.&quot;면서 &quot;이번 사업을 성공적으로 완수해 환경부 그린 ODA사업의 모범사례로 제시할... 
[ET시론]'ㅍㅊㅈ' 산업시대로 전환하자,https://n.news.naver.com/mnews/article/030/0003306791?sid=105,"환경부 장관 표장 2회, 환경기술 우수상, 미래창조과학부 국가연구개발 우수성과 100선, 과학기술정보통신부... 정부의 탄소중립 녹색기술 정책 개발과 국제 협력에 기여한 공로를 인정받아 과학기술훈장 웅비장을... "
"씨티케이, 차세대 친환경 생분해 플라스틱 기술 개발…'탈 플라스틱' 정...",https://www.pinpointnews.co.kr/news/articleView.html?idxno=339209,"특히 정부가 최근 발표한 '2050 탄소중립 녹색성장전략'과 '친환경 포장재 사용 의무화' 정책이 맞물리면서... 환경부는 내년부터 단계적으로 플라스틱 포장재의 사용을 줄이고, 대체 소재를 사용한 제품의 인증 및 인센티브... "
"한국환경공단, 몽골 ICT기반 통합대기측정소 준공",https://www.discoverynews.kr/news/articleView.html?idxno=1062832,차광명 한국환경공단 경영기획이사는 &quot;글로벌 탄소중립과 기후위기 공동 대응을 위해 한국과 몽골 양국의 긴밀한 협력이 필요하다.&quot; 라며 &quot;이번 사업을 성공적으로 완수해 환경부 그린 ODA사업의 모범사례로 제시할... 
"인천경영포럼, 원영재 기후변화실천연대회장 초청 조찬강연회 열어",https://news.ifm.kr/news/articleView.html?idxno=440975,"원 박사는 환경부 승인으로 각 분야의 최고 전문가들이 함께 연구하고 다양한 활동을 하는... 둘째 기후변화에 따른 사회 영향으로  글로벌 탄소중립 정책동향과 기업의 탄소중립 정책과 기술혁신, 기후변화에 따른... "
"성북구, '지구의 날' 맞아 대규모 소등 행사… &quot;탄소중립, 함께 실천해요...",https://www.pinpointnews.co.kr/news/articleView.html?idxno=339158,"앞서 이승로 성북구청장은 '세계 지방정부 기후총회'에 참석해 '''성북형 탄소중립, 현장 속 실천에서 답을 찾다!'라는 비전을 바탕으로 세계 및 국내 지방정부와의 교류를 통해 기후 정책을 더욱 강화하겠다&quot;는 포부를... "
"나주시, 전국 유일 '기후변화주간' 환경부장관상 수상",http://www.namdonews.com/news/articleView.html?idxno=817641,유일하게 환경부장관상을 수상하는 영예를 안았다고 24일 밝혔다. 이번 수상은 나주시가 시민과 함께 다양한 탄소중립 실천 활동과 친환경 정책 추진의 성과를 대외적으로 인정받은 결과다. 기후 변화 주간은 매년 4월 22일... 
"수소충전 인프라, &quot;이제는 사용자 중심 서비스 시대&quot;",http://www.engjournal.co.kr/news/articleView.html?idxno=3233,정부는 환경부의 '2030 국가 온실가스 감축목표(NDC)' 달성을 위해 수송부문 탄소중립을 목표로 삼고 있으며... 차원의 정책적 뒷받침과 산업계의 적극적인 참여가 더욱 요구되는 시점&quot;이라고 강조했다. 특히 올해는 수소차... 
"성북구, ‘지구의 날’ 맞아 대규모 소등 행사…탄소중립 실천 강화",https://weekly.cnbnews.com/news/article.html?no=175421,"특히 이승로 성북구청장은 앞서 열린 ‘세계 지방정부 기후총회’에서 “‘성북형 탄소중립, 현장 속 실천에서 답을 찾다!’라는 비전을 바탕으로 세계 및 국내 지방정부와의 교류를 통해 기후 정책을 더욱... "
[패트롤] 광명시-남양주시-동두천시-안양시-양평군-의정부시,https://www.ekn.kr/web/view.php?key=20250424027320454,기후변화주간은 시민의 기후위기에 대한 인식을 높이고 적극적인 기후행동 참여를 유도하기 위해 환경부... 최대호 안양시장은 “기후변화에 대응하기 위해 탄소중립 실천이 무엇보다 중요하다&quot;며 “미래세대에 지구를... 
"대선후보들에게 묻습니다, 국토 관리 어떻게 할 겁니까",https://n.news.naver.com/mnews/article/047/0002470870?sid=102,"1) 기후위기 완화 정책 ▲ 탄소중립형 국토계획 수립 - 신재생에너지 확대(태양광, 풍력, 수소 등)... 평가기관을 환경부가 직접 선정하거나 중립적인 기관이 주관 - 사전협의 과정의 투명성 보장(예 : 공개 플랫폼) ▲ 주민... "
"[국민의 기업] 포항, 산업도시에서 친환경 녹색도시로 대전환 꿈꾼다",https://n.news.naver.com/mnews/article/025/0003436310?sid=102,"글로벌 정책 동향’ ‘탄소 중립 선도도시’ ‘기후테크 스타트업’ 세션 등 7개의 세션과 다양한 부대 행사, 시민참여형 프로그램 등으로 구성된다. 특히 포럼에는 권위 있는 국제기구와 환경부·경북도·한국관광공사... "
